sensor,n_points,centroid_lat,centroid_lon,max_brightness,sum_frp,max_frp,earliest_detection,latest_detection,duration_hours,centroid_area_label,dataset,region,month
viirs,2,39.484255000000005,29.93906,,23.08,11.68,2025-07-25 12:07:00,2025-07-25 12:07:00,0.0,Kütahya,clstrd_20250625_35d_turkey,Kütahya,2025-07-01
viirs,2,39.61182,44.43088,,22.84,14.56,2025-07-23 11:04:00,2025-07-23 11:04:00,0.0,Agri,clstrd_20250625_35d_turkey,Agri,2025-07-01
viirs,2,38.02668999999999,33.388935000000004,,22.76,11.8,2025-07-18 09:40:00,2025-07-18 09:40:00,0.0,Aksaray,clstrd_20250625_35d_turkey,Aksaray,2025-07-01
viirs,2,40.026915,34.17858,,22.04,13.6,2025-07-17 11:17:00,2025-07-17 11:17:00,0.0,Kinkkale,clstrd_20250625_35d_turkey,Kinkkale,2025-07-01
viirs,2,38.62717000000001,34.87974,,22.02,11.75,2025-07-12 09:52:00,2025-07-12 09:52:00,0.0,Nevsehir,clstrd_20250625_35d_turkey,Nevsehir,2025-07-01
viirs,3,37.78699,34.45875,,21.81,7.61,2025-07-01 09:58:00,2025-07-01 09:58:00,0.0,Nigde,clstrd_20250625_35d_turkey,Nigde,2025-07-01
viirs,2,36.574755,33.088705000000004,,21.6,10.8,2025-07-03 11:00:00,2025-07-03 11:00:00,0.0,Karaman,clstrd_20250625_35d_turkey,Karaman,2025-07-01
viirs,2,51.104725,33.884755,,21.56,10.78,2023-03-23 10:09:00,2023-03-23 10:09:00,0.0,Sumy,clstrd_20221001_180d_ukraine,Sumy,2023-03-01
viirs,2,38.01769999999999,39.015555000000006,,21.29,11.86,2025-07-27 09:48:00,2025-07-27 09:48:00,0.0,Adiyaman,clstrd_20250625_35d_turkey,Adiyaman,2025-07-01
viirs,2,36.78324,37.601705,,21.24,12.39,2025-07-03 10:38:00,2025-07-03 11:00:00,0.3666666666666666,Gaziantep,clstrd_20250625_35d_turkey,Gaziantep,2025-07-01
viirs,3,48.247823333333336,26.20944,,21.18,10.76,2023-03-13 10:48:00,2023-03-13 11:36:00,0.8,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-03-01
viirs,3,48.31252333333333,26.149963333333336,,21.17,7.07,2023-03-19 11:24:00,2023-03-19 12:16:00,0.8666666666666667,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-03-01
viirs,3,49.31907666666666,23.52635,,20.91,6.97,2023-03-10 11:44:00,2023-03-10 11:44:00,0.0,L'viv,clstrd_20221001_180d_ukraine,L'viv,2023-03-01
viirs,2,41.113495,28.58075,,20.9,10.45,2025-07-08 11:08:00,2025-07-08 11:08:00,0.0,Istanbul,clstrd_20250625_35d_turkey,Istanbul,2025-07-01
viirs,2,38.394705,29.04726,,20.52,11.53,2025-07-20 12:01:00,2025-07-20 12:01:00,0.0,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
viirs,3,40.81145,29.483373333333333,,20.15,9.43,2025-06-25 23:48:00,2025-06-26 00:10:00,0.3666666666666666,Kocaeli,clstrd_20250625_35d_turkey,Kocaeli,2025-06-01
viirs,2,39.189325,34.84366,,20.15,14.6,2025-07-17 09:59:00,2025-07-17 09:59:00,0.0,Nevsehir,clstrd_20250625_35d_turkey,Nevsehir,2025-07-01
viirs,2,38.36090499999999,41.350435,,19.72,10.19,2025-07-20 10:42:00,2025-07-20 10:42:00,0.0,Batman,clstrd_20250625_35d_turkey,Batman,2025-07-01
viirs,3,41.26215,31.427033333333338,,19.65,7.17,2025-07-19 10:39:00,2025-07-19 11:02:00,0.3833333333333333,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,3,49.53014666666666,30.333006666666662,,19.41,6.65,2023-03-27 10:34:00,2023-03-27 10:34:00,0.0,Kiev,clstrd_20221001_180d_ukraine,Kiev,2023-03-01
viirs,2,38.196905,34.744235,,19.41,12.87,2025-07-07 09:46:00,2025-07-07 09:46:00,0.0,Nigde,clstrd_20250625_35d_turkey,Nigde,2025-07-01
viirs,3,37.49825333333333,42.04481666666667,,19.11,6.37,2025-07-04 22:39:00,2025-07-04 22:39:00,0.0,Sirnak,clstrd_20250625_35d_turkey,Sirnak,2025-07-01
viirs,2,38.45366,30.860025,,19.08,10.73,2025-06-26 23:30:00,2025-06-26 23:52:00,0.3666666666666666,Afyon,clstrd_20250625_35d_turkey,Afyon,2025-06-01
viirs,2,48.50284499999999,25.760915,,19.03,12.33,2023-03-12 10:15:00,2023-03-12 11:06:00,0.85,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-03-01
viirs,2,41.255185,31.41537,,18.71,9.58,2025-07-11 11:30:00,2025-07-11 11:53:00,0.3833333333333333,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,3,48.677420000000005,27.234086666666663,,18.58,7.05,2023-03-23 11:00:00,2023-03-23 11:49:00,0.8166666666666667,Khmel'nyts'kyy,clstrd_20221001_180d_ukraine,Khmel'nyts'kyy,2023-03-01
viirs,2,49.31255999999999,23.417455000000004,,18.520000000000003,9.97,2023-03-18 11:43:00,2023-03-18 11:43:00,0.0,L'viv,clstrd_20221001_180d_ukraine,L'viv,2023-03-01
viirs,2,38.27965999999999,33.791165,,18.03,9.96,2025-07-02 10:57:00,2025-07-02 10:57:00,0.0,Aksaray,clstrd_20250625_35d_turkey,Aksaray,2025-07-01
viirs,2,41.2649,31.425265000000003,,17.79,9.65,2025-07-24 10:46:00,2025-07-24 11:08:00,0.3666666666666666,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,36.26042,33.126245,,17.77,11.67,2025-06-30 09:54:00,2025-06-30 10:16:00,0.3666666666666666,Mersin,clstrd_20250625_35d_turkey,Mersin,2025-06-01
viirs,3,40.62800999999999,35.58943,,17.75,6.69,2025-07-28 11:33:00,2025-07-28 11:33:00,0.0,Amasya,clstrd_20250625_35d_turkey,Amasya,2025-07-01
viirs,3,39.256926666666665,34.61904333333333,,17.33,6.65,2025-07-01 09:58:00,2025-07-01 09:58:00,0.0,Kirsehir,clstrd_20250625_35d_turkey,Kirsehir,2025-07-01
viirs,2,48.80067,28.76753,,16.869999999999997,8.69,2023-03-15 10:10:00,2023-03-15 10:10:00,0.0,Vinnytsya,clstrd_20221001_180d_ukraine,Vinnytsya,2023-03-01
viirs,2,40.91226,29.376485,,16.85,9.86,2025-07-04 12:01:00,2025-07-04 12:01:00,0.0,Istanbul,clstrd_20250625_35d_turkey,Istanbul,2025-07-01
viirs,2,50.61319,30.88486,,16.52,8.26,2023-03-19 10:36:00,2023-03-19 10:36:00,0.0,Kiev,clstrd_20221001_180d_ukraine,Kiev,2023-03-01
viirs,2,41.264300000000006,31.42604,,16.23,8.96,2025-07-08 10:46:00,2025-07-08 11:08:00,0.3666666666666666,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,48.924615,28.436705,,16.14,8.07,2023-03-09 11:11:00,2023-03-09 11:11:00,0.0,Vinnytsya,clstrd_20221001_180d_ukraine,Vinnytsya,2023-03-01
viirs,3,51.01062333333332,33.968666666666664,,16.09,5.93,2023-03-27 11:26:00,2023-03-27 11:26:00,0.0,Sumy,clstrd_20221001_180d_ukraine,Sumy,2023-03-01
viirs,2,41.262905,31.426635,,15.88,9.34,2025-07-23 09:47:00,2025-07-23 11:27:00,1.6666666666666667,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,40.59129,34.925610000000006,,15.84,8.14,2025-07-26 11:48:00,2025-07-26 11:48:00,0.0,Çorum,clstrd_20250625_35d_turkey,Çorum,2025-07-01
viirs,2,41.262755,31.42539,,15.78,10.52,2025-07-04 10:43:00,2025-07-04 12:01:00,1.3,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,39.661765,35.016845,,15.73,9.17,2025-06-26 11:33:00,2025-06-26 11:33:00,0.0,Yozgat,clstrd_20250625_35d_turkey,Yozgat,2025-06-01
viirs,2,37.37427,42.46081000000001,,15.56,8.06,2025-07-25 09:08:00,2025-07-25 09:08:00,0.0,Sirnak,clstrd_20250625_35d_turkey,Sirnak,2025-07-01
viirs,2,37.262845,27.69128,,15.5,8.36,2025-07-26 10:07:00,2025-07-26 10:07:00,0.0,Mugla,clstrd_20250625_35d_turkey,Mugla,2025-07-01
viirs,2,38.65342500000001,39.77492,,15.24,7.7,2025-07-09 09:08:00,2025-07-09 09:08:00,0.0,Elazığ,clstrd_20250625_35d_turkey,Elazığ,2025-07-01
viirs,2,50.01938,27.92117,,15.23,8.21,2023-03-22 10:28:00,2023-03-22 11:20:00,0.8666666666666667,Zhytomyr,clstrd_20221001_180d_ukraine,Zhytomyr,2023-03-01
viirs,2,48.40280999999999,26.33949,,15.0,9.1,2023-02-17 11:38:00,2023-02-17 11:38:00,0.0,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-02-01
viirs,2,50.741215,26.431895,,14.8,8.42,2023-03-17 09:33:00,2023-03-17 09:34:00,0.0166666666666666,Rivne,clstrd_20221001_180d_ukraine,Rivne,2023-03-01
viirs,2,37.25963,42.13382,,14.46,7.23,2025-07-05 22:43:00,2025-07-05 22:43:00,0.0,Sirnak,clstrd_20250625_35d_turkey,Sirnak,2025-07-01
viirs,2,39.36986999999999,30.13412,,14.28,7.14,2025-07-23 09:47:00,2025-07-23 09:47:00,0.0,Kütahya,clstrd_20250625_35d_turkey,Kütahya,2025-07-01
viirs,2,41.057545000000005,28.534620000000004,,14.27,8.12,2025-07-19 11:02:00,2025-07-19 11:02:00,0.0,Istanbul,clstrd_20250625_35d_turkey,Istanbul,2025-07-01
viirs,2,48.507745,25.77084,,14.08,7.04,2023-03-24 10:42:00,2023-03-24 10:42:00,0.0,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-03-01
viirs,2,50.208725,29.999815,,14.07,8.28,2022-11-09 10:21:00,2022-11-09 11:12:00,0.85,Kiev,clstrd_20221001_180d_ukraine,Kiev,2022-11-01
viirs,2,50.141145,29.368415,,13.94,7.16,2023-03-15 10:10:00,2023-03-15 10:10:00,0.0,Zhytomyr,clstrd_20221001_180d_ukraine,Zhytomyr,2023-03-01
viirs,2,50.8141,34.855410000000006,,13.91,8.47,2023-03-19 09:44:00,2023-03-19 10:36:00,0.8666666666666667,Sumy,clstrd_20221001_180d_ukraine,Sumy,2023-03-01
viirs,2,49.975165,28.39494,,13.9,6.95,2023-03-23 10:09:00,2023-03-23 10:09:00,0.0,Zhytomyr,clstrd_20221001_180d_ukraine,Zhytomyr,2023-03-01
viirs,2,41.266095,31.42797,,13.77,7.11,2025-07-15 10:14:00,2025-07-15 10:14:00,0.0,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,37.645185,37.774815,,13.73,7.7,2025-07-18 10:57:00,2025-07-18 11:20:00,0.3833333333333333,Adiyaman,clstrd_20250625_35d_turkey,Adiyaman,2025-07-01
viirs,2,48.24285,24.722045,,13.66,7.68,2023-03-23 11:49:00,2023-03-23 11:49:00,0.0,Ivano-Frankivs'k,clstrd_20221001_180d_ukraine,Ivano-Frankivs'k,2023-03-01
viirs,2,41.24204499999999,36.466645,,13.6,7.27,2025-07-15 10:14:00,2025-07-15 10:14:00,0.0,Samsun,clstrd_20250625_35d_turkey,Samsun,2025-07-01
viirs,2,48.55508499999999,27.935385000000004,,13.56,7.34,2023-03-23 11:49:00,2023-03-23 11:49:00,0.0,Vinnytsya,clstrd_20221001_180d_ukraine,Vinnytsya,2023-03-01
viirs,2,41.685615,26.567735,,13.4,7.91,2025-07-17 11:40:00,2025-07-17 11:40:00,0.0,Edirne,clstrd_20250625_35d_turkey,Edirne,2025-07-01
viirs,2,50.08473,23.56066,,13.34,6.78,2023-03-18 10:03:00,2023-03-18 10:03:00,0.0,L'viv,clstrd_20221001_180d_ukraine,L'viv,2023-03-01
viirs,2,50.69954,25.024980000000003,,13.27,7.11,2023-03-18 10:55:00,2023-03-18 10:55:00,0.0,Volyn,clstrd_20221001_180d_ukraine,Volyn,2023-03-01
viirs,2,39.78072,33.607765,,13.09,7.12,2025-07-13 09:34:00,2025-07-13 09:34:00,0.0,Kinkkale,clstrd_20250625_35d_turkey,Kinkkale,2025-07-01
viirs,2,41.254405,31.4153,,13.06,7.37,2025-07-29 10:52:00,2025-07-29 11:15:00,0.3833333333333333,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,41.26523,31.426795,,13.05,6.98,2025-07-17 11:17:00,2025-07-17 11:40:00,0.3833333333333333,Zinguldak,clstrd_20250625_35d_turkey,Zinguldak,2025-07-01
viirs,2,49.03946500000001,24.32891,,12.94,6.76,2023-03-18 10:03:00,2023-03-18 10:54:00,0.85,Ivano-Frankivs'k,clstrd_20221001_180d_ukraine,Ivano-Frankivs'k,2023-03-01
viirs,2,41.24266,36.465965,,12.72,7.21,2025-07-14 10:33:00,2025-07-14 10:56:00,0.3833333333333333,Samsun,clstrd_20250625_35d_turkey,Samsun,2025-07-01
viirs,2,48.39227,26.30592,,12.68,6.34,2023-03-24 10:42:00,2023-03-24 10:42:00,0.0,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-03-01
viirs,2,39.34219499999999,42.274185,,12.61,7.29,2025-07-19 11:01:00,2025-07-19 11:01:00,0.0,Mus,clstrd_20250625_35d_turkey,Mus,2025-07-01
viirs,2,50.94146,34.348205,,12.55,6.97,2023-03-23 11:01:00,2023-03-23 11:01:00,0.0,Sumy,clstrd_20221001_180d_ukraine,Sumy,2023-03-01
viirs,2,39.402665,33.49419,,12.489999999999998,6.64,2025-07-28 09:53:00,2025-07-28 09:53:00,0.0,Kinkkale,clstrd_20250625_35d_turkey,Kinkkale,2025-07-01
viirs,2,38.78116,40.548135,,12.46,6.23,2025-06-27 23:10:00,2025-06-27 23:10:00,0.0,Bingöl,clstrd_20250625_35d_turkey,Bingöl,2025-06-01
viirs,2,51.409334999999984,25.947615,,12.260000000000002,6.4,2023-03-18 11:43:00,2023-03-18 11:43:00,0.0,Rivne,clstrd_20221001_180d_ukraine,Rivne,2023-03-01
viirs,2,48.53935,26.764195,,12.2,6.1,2023-03-26 11:45:00,2023-03-26 11:45:00,0.0,Chernivtsi,clstrd_20221001_180d_ukraine,Chernivtsi,2023-03-01
viirs,2,36.900395,35.17373,,12.19,6.38,2025-07-09 10:48:00,2025-07-09 10:48:00,0.0,Adana,clstrd_20250625_35d_turkey,Adana,2025-07-01
viirs,2,40.07829500000001,34.346485,,12.16,6.58,2025-06-26 09:52:00,2025-06-26 11:10:00,1.3,Çorum,clstrd_20250625_35d_turkey,Çorum,2025-06-01
viirs,2,39.004115,39.619995,,11.92,5.96,2025-07-13 09:33:00,2025-07-13 09:33:00,0.0,Tunceli,clstrd_20250625_35d_turkey,Tunceli,2025-07-01
viirs,2,39.458835,32.037865,,11.9,6.52,2025-07-10 11:48:00,2025-07-10 11:48:00,0.0,Ankara,clstrd_20250625_35d_turkey,Ankara,2025-07-01
viirs,2,49.045115,24.48426,,11.79,6.54,2023-03-18 10:03:00,2023-03-18 10:03:00,0.0,Ivano-Frankivs'k,clstrd_20221001_180d_ukraine,Ivano-Frankivs'k,2023-03-01
viirs,2,39.3169,35.550195,,11.67,6.0,2025-07-24 11:08:00,2025-07-24 11:08:00,0.0,Yozgat,clstrd_20250625_35d_turkey,Yozgat,2025-07-01
viirs,2,49.98741,25.92845,,11.62,5.81,2023-03-23 11:01:00,2023-03-23 11:01:00,0.0,Ternopil',clstrd_20221001_180d_ukraine,Ternopil',2023-03-01
viirs,2,37.71952,38.67091,,11.62,5.98,2025-06-26 22:11:00,2025-06-26 22:11:00,0.0,Adiyaman,clstrd_20250625_35d_turkey,Adiyaman,2025-06-01
viirs,2,38.615835,29.69007,,11.0,5.8,2025-07-26 22:49:00,2025-07-26 22:49:00,0.0,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
viirs,2,36.26438,33.725449999999995,,10.88,5.58,2025-07-27 22:31:00,2025-07-27 22:31:00,0.0,Mersin,clstrd_20250625_35d_turkey,Mersin,2025-07-01
